timestamp,level,service,module,customer_id,event,error_code,message
2026-01-19 22:17:08,ERROR,vendefacil-pdv,pdv,CUST112,NFCe_SEFAZ_TIMEOUT,PDV-500,Timeout de 15000ms ao conectar com webservice da SEFAZ. Alternando para contingência offline. [Cliente CUST112 - Comércio de Montenegro S.A.]
2026-01-19 22:56:53,ERROR,vendefacil-pay,pay,CUST208,TEF_TIMEOUT,PAY-504,Timeout de comunicação com Pinpad na porta 6090. Transação abortada. [Cliente CUST208 - Distribuidora Alves Comercial]
2026-01-20 03:56:36,INFO,vendefacil-pdv,pdv,CUST185,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST185 - Centro de Siqueira Me]
2026-01-20 17:55:23,WARN,vendefacil-pdv,pdv,CUST157,PRINTER_OFFLINE,PDV-202,Impressora de cupons offline na porta USB001. Tentando reconexão... [Cliente CUST157 - Comércio de Camargo Comercial]
2026-01-20 21:26:25,WARN,vendefacil-pdv,pdv,CUST092,PRINTER_OFFLINE,PDV-202,Impressora de cupons offline na porta USB001. Tentando reconexão... [Cliente CUST092 - Mundo da da Cruz Eireli]
2026-01-20 22:40:17,ERROR,vendefacil-estoque-sync,estoque,CUST191,SYNC_FAILED,STK-409,Conflito de versão na tabela de inventário entre filiais durante sync. [Cliente CUST191 - Distribuidora Rezende S.A.]
2026-01-20 23:29:25,ERROR,vendefacil-fiscal-sefaz,pdv,CUST043,SEFAZ_REJECTION,SEFAZ-539,Rejeição da SEFAZ estadual: Duplicidade de numeração de NFC-e transmitida. [Cliente CUST043 - Atacado Sousa Eireli]
2026-01-21 04:44:19,ERROR,vendefacil-estoque-sync,estoque,CUST030,SYNC_FAILED,STK-409,Conflito de versão na tabela de inventário entre filiais durante sync. [Cliente CUST030 - Atacado Mendonça S.A.]
2026-01-21 06:56:53,ERROR,vendefacil-fiscal-sefaz,pdv,CUST274,SEFAZ_REJECTION,SEFAZ-539,Rejeição da SEFAZ estadual: Duplicidade de numeração de NFC-e transmitida. [Cliente CUST274 - Lojas Fernandes S.A.]
2026-01-21 15:18:47,INFO,vendefacil-pay,pay,CUST176,TEF_APPROVED,PAY-200,"Transação TEF aprovada. Cartão final **** 4321, bandeira Mastercard. [Cliente CUST176 - Mundo da Cunha Ltda]"
2026-01-21 20:53:37,ERROR,vendefacil-nfe-parser,estoque,CUST098,XML_PARSE_TIMEOUT,XML-500,Erro ao processar arquivo XML de NF-e: estouro de memória ou estrutura inválida. [Cliente CUST098 - Mundo da Marques Me]
2026-01-22 15:15:00,INFO,vendefacil-pdv,pdv,CUST244,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST244 - Atacado Moraes S.A.]
2026-01-22 22:01:48,INFO,vendefacil-estoque-sync,estoque,CUST171,SYNC_COMPLETED,STK-200,Sincronização de estoque concluída para 450 SKUs em 1240ms. [Cliente CUST171 - Rede Novais Eireli]
2026-01-23 02:56:52,ERROR,vendefacil-pay,pay,CUST277,TEF_TIMEOUT,PAY-504,Timeout de comunicação com Pinpad na porta 6090. Transação abortada. [Cliente CUST277 - Centro de Silveira Me]
2026-01-23 13:16:52,ERROR,vendefacil-estoque-sync,estoque,CUST262,SYNC_FAILED,STK-409,Conflito de versão na tabela de inventário entre filiais durante sync. [Cliente CUST262 - Mundo da da Cruz Comercial]
2026-01-23 13:48:27,ERROR,vendefacil-nfe-parser,estoque,CUST286,XML_PARSE_TIMEOUT,XML-500,Erro ao processar arquivo XML de NF-e: estouro de memória ou estrutura inválida. [Cliente CUST286 - Casa do Lima S.A.]
2026-01-23 14:11:42,WARN,vendefacil-pay,pay,CUST032,PINPAD_DISCONNECTED,PAY-302,Pinpad desconectado da porta serial COM3. Reiniciando driver local. [Cliente CUST032 - Centro de Rios Comercial]
2026-01-23 21:16:06,ERROR,vendefacil-pay,pay,CUST243,TEF_TIMEOUT,PAY-504,Timeout de comunicação com Pinpad na porta 6090. Transação abortada. [Cliente CUST243 - Distribuidora Pereira Me]
2026-01-23 22:31:16,WARN,vendefacil-pdv,pdv,CUST281,PRINTER_OFFLINE,PDV-202,Impressora de cupons offline na porta USB001. Tentando reconexão... [Cliente CUST281 - Mundo da Rodrigues Me]
2026-01-24 08:10:44,INFO,vendefacil-pay,pay,CUST192,TEF_APPROVED,PAY-200,"Transação TEF aprovada. Cartão final **** 4321, bandeira Mastercard. [Cliente CUST192 - Empório Fernandes S.A.]"
2026-01-24 08:18:46,INFO,vendefacil-pdv,pdv,CUST079,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST079 - Comércio de Nascimento Me]
2026-01-24 12:42:21,ERROR,vendefacil-nfe-parser,estoque,CUST212,XML_PARSE_TIMEOUT,XML-500,Erro ao processar arquivo XML de NF-e: estouro de memória ou estrutura inválida. [Cliente CUST212 - Casa do Moraes S.A.]
2026-01-24 12:46:25,WARN,vendefacil-pay,pay,CUST227,PINPAD_DISCONNECTED,PAY-302,Pinpad desconectado da porta serial COM3. Reiniciando driver local. [Cliente CUST227 - Lojas Fonseca Eireli]
2026-01-24 17:30:28,INFO,vendefacil-pdv,pdv,CUST094,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST094 - Empório da Mota Ltda]
2026-01-24 22:16:34,ERROR,vendefacil-fiscal-sefaz,pdv,CUST042,SEFAZ_REJECTION,SEFAZ-539,Rejeição da SEFAZ estadual: Duplicidade de numeração de NFC-e transmitida. [Cliente CUST042 - Mercado Siqueira S.A.]
2026-01-24 22:49:53,WARN,vendefacil-pay,pay,CUST087,PINPAD_DISCONNECTED,PAY-302,Pinpad desconectado da porta serial COM3. Reiniciando driver local. [Cliente CUST087 - Empório Oliveira Me]
2026-01-25 02:57:29,ERROR,vendefacil-fiscal-sefaz,pdv,CUST233,SEFAZ_REJECTION,SEFAZ-539,Rejeição da SEFAZ estadual: Duplicidade de numeração de NFC-e transmitida. [Cliente CUST233 - Centro de das Neves Me]
2026-01-25 06:04:42,ERROR,vendefacil-fiscal-sefaz,pdv,CUST155,SEFAZ_REJECTION,SEFAZ-539,Rejeição da SEFAZ estadual: Duplicidade de numeração de NFC-e transmitida. [Cliente CUST155 - Empório Costela Comercial]
2026-01-25 07:42:54,WARN,vendefacil-pay,pay,CUST259,PINPAD_DISCONNECTED,PAY-302,Pinpad desconectado da porta serial COM3. Reiniciando driver local. [Cliente CUST259 - Atacado Cassiano Eireli]
2026-01-25 07:53:38,ERROR,vendefacil-pdv,pdv,CUST140,NFCe_SEFAZ_TIMEOUT,PDV-500,Timeout de 15000ms ao conectar com webservice da SEFAZ. Alternando para contingência offline. [Cliente CUST140 - Atacado da Rocha Ltda]
2026-01-25 10:26:45,WARN,vendefacil-pay,pay,CUST089,PINPAD_DISCONNECTED,PAY-302,Pinpad desconectado da porta serial COM3. Reiniciando driver local. [Cliente CUST089 - Mercado Montenegro S.A.]
2026-01-25 11:13:10,INFO,vendefacil-estoque-sync,estoque,CUST249,SYNC_COMPLETED,STK-200,Sincronização de estoque concluída para 450 SKUs em 1240ms. [Cliente CUST249 - Lojas Nascimento Eireli]
2026-01-25 23:16:10,ERROR,vendefacil-pay,pay,CUST123,TEF_TIMEOUT,PAY-504,Timeout de comunicação com Pinpad na porta 6090. Transação abortada. [Cliente CUST123 - Centro de Santos Ltda]
2026-01-26 10:02:44,INFO,vendefacil-pdv,pdv,CUST060,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST060 - Comércio de Moraes Me]
2026-01-26 11:02:09,INFO,vendefacil-pdv,pdv,CUST287,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST287 - Rede Cirino S.A.]
2026-01-26 13:54:33,INFO,vendefacil-estoque-sync,estoque,CUST105,SYNC_COMPLETED,STK-200,Sincronização de estoque concluída para 450 SKUs em 1240ms. [Cliente CUST105 - Centro de Campos Comercial]
2026-01-26 17:48:56,WARN,vendefacil-pay,pay,CUST174,PINPAD_DISCONNECTED,PAY-302,Pinpad desconectado da porta serial COM3. Reiniciando driver local. [Cliente CUST174 - Casa do Freitas Ltda]
2026-01-26 20:37:39,WARN,vendefacil-estoque-sync,estoque,CUST142,LOCK_WAIT,STK-301,Aguardando liberação de lock na tabela `inventory_stock`... [Cliente CUST142 - Rede Sá S.A.]
2026-01-27 00:08:52,ERROR,vendefacil-nfe-parser,estoque,CUST098,XML_PARSE_TIMEOUT,XML-500,Erro ao processar arquivo XML de NF-e: estouro de memória ou estrutura inválida. [Cliente CUST098 - Mundo da Marques Me]
2026-01-27 02:00:08,INFO,vendefacil-pdv,pdv,CUST037,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST037 - Mundo da Jesus S.A.]
2026-01-27 03:17:34,ERROR,vendefacil-pay,pay,CUST174,TEF_TIMEOUT,PAY-504,Timeout de comunicação com Pinpad na porta 6090. Transação abortada. [Cliente CUST174 - Casa do Freitas Ltda]
2026-01-27 04:24:53,WARN,vendefacil-pdv,pdv,CUST143,PRINTER_OFFLINE,PDV-202,Impressora de cupons offline na porta USB001. Tentando reconexão... [Cliente CUST143 - Mercado Cardoso Eireli]
2026-01-27 05:32:27,INFO,vendefacil-estoque-sync,estoque,CUST126,SYNC_COMPLETED,STK-200,Sincronização de estoque concluída para 450 SKUs em 1240ms. [Cliente CUST126 - Casa do Machado Ltda]
2026-01-27 07:45:15,ERROR,vendefacil-pdv,pdv,CUST012,NFCe_SEFAZ_TIMEOUT,PDV-500,Timeout de 15000ms ao conectar com webservice da SEFAZ. Alternando para contingência offline. [Cliente CUST012 - Rede Sousa Ltda]
2026-01-27 08:40:45,INFO,vendefacil-pdv,pdv,CUST202,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST202 - Empório da Paz Comercial]
2026-01-27 19:49:19,WARN,vendefacil-notifier,analytics,CUST299,SMTP_AUTH_ERROR,NOTIF-401,Falha de autenticação no servidor SMTP corporativo ao enviar relatório agendado. [Cliente CUST299 - Distribuidora da Cunha Comercial]
2026-01-27 20:06:17,ERROR,vendefacil-estoque-sync,estoque,CUST081,SYNC_FAILED,STK-409,Conflito de versão na tabela de inventário entre filiais durante sync. [Cliente CUST081 - Distribuidora Pastor Eireli]
2026-01-28 06:48:18,WARN,vendefacil-pdv,pdv,CUST268,PRINTER_OFFLINE,PDV-202,Impressora de cupons offline na porta USB001. Tentando reconexão... [Cliente CUST268 - Mercado Melo Ltda]
2026-01-28 07:48:16,INFO,vendefacil-pay,pay,CUST226,TEF_APPROVED,PAY-200,"Transação TEF aprovada. Cartão final **** 4321, bandeira Mastercard. [Cliente CUST226 - Distribuidora Machado Comercial]"
2026-01-28 11:30:46,ERROR,vendefacil-pay,pay,CUST104,TEF_TIMEOUT,PAY-504,Timeout de comunicação com Pinpad na porta 6090. Transação abortada. [Cliente CUST104 - Centro de Mendonça S.A.]
2026-01-28 17:36:39,WARN,vendefacil-pdv,pdv,CUST216,PRINTER_OFFLINE,PDV-202,Impressora de cupons offline na porta USB001. Tentando reconexão... [Cliente CUST216 - Casa do Cavalcanti Me]
2026-01-28 18:14:10,INFO,vendefacil-pdv,pdv,CUST035,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST035 - Comércio de Rios Ltda]
2026-01-28 23:43:32,ERROR,vendefacil-fiscal-sefaz,pdv,CUST199,SEFAZ_REJECTION,SEFAZ-539,Rejeição da SEFAZ estadual: Duplicidade de numeração de NFC-e transmitida. [Cliente CUST199 - Mercado da Rocha Eireli]
2026-01-29 04:46:25,ERROR,vendefacil-estoque-sync,estoque,CUST283,SYNC_FAILED,STK-409,Conflito de versão na tabela de inventário entre filiais durante sync. [Cliente CUST283 - Centro de Moreira Me]
2026-01-29 08:07:08,ERROR,vendefacil-pay,pay,CUST192,TEF_TIMEOUT,PAY-504,Timeout de comunicação com Pinpad na porta 6090. Transação abortada. [Cliente CUST192 - Empório Fernandes S.A.]
2026-01-29 10:48:15,ERROR,vendefacil-nfe-parser,estoque,CUST136,XML_PARSE_TIMEOUT,XML-500,Erro ao processar arquivo XML de NF-e: estouro de memória ou estrutura inválida. [Cliente CUST136 - Lojas Rodrigues Ltda]
2026-01-29 16:13:52,WARN,vendefacil-notifier,analytics,CUST281,SMTP_AUTH_ERROR,NOTIF-401,Falha de autenticação no servidor SMTP corporativo ao enviar relatório agendado. [Cliente CUST281 - Mundo da Rodrigues Me]
2026-01-30 00:14:35,ERROR,vendefacil-estoque-sync,estoque,CUST179,SYNC_FAILED,STK-409,Conflito de versão na tabela de inventário entre filiais durante sync. [Cliente CUST179 - Lojas Souza Me]
2026-01-30 00:24:32,ERROR,vendefacil-nfe-parser,estoque,CUST294,XML_PARSE_TIMEOUT,XML-500,Erro ao processar arquivo XML de NF-e: estouro de memória ou estrutura inválida. [Cliente CUST294 - Casa do da Rocha Me]
2026-01-30 09:41:20,INFO,vendefacil-pdv,pdv,CUST092,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST092 - Mundo da da Cruz Eireli]
2026-01-30 10:24:42,ERROR,vendefacil-estoque-sync,estoque,CUST087,SYNC_FAILED,STK-409,Conflito de versão na tabela de inventário entre filiais durante sync. [Cliente CUST087 - Empório Oliveira Me]
2026-01-30 15:28:44,ERROR,vendefacil-estoque-sync,estoque,CUST118,SYNC_FAILED,STK-409,Conflito de versão na tabela de inventário entre filiais durante sync. [Cliente CUST118 - Casa do Vargas Eireli]
2026-01-30 21:28:19,WARN,vendefacil-notifier,analytics,CUST013,SMTP_AUTH_ERROR,NOTIF-401,Falha de autenticação no servidor SMTP corporativo ao enviar relatório agendado. [Cliente CUST013 - Casa do Montenegro Comercial]
2026-01-30 22:28:19,ERROR,vendefacil-nfe-parser,estoque,CUST271,XML_PARSE_TIMEOUT,XML-500,Erro ao processar arquivo XML de NF-e: estouro de memória ou estrutura inválida. [Cliente CUST271 - Casa do Viana Ltda]
2026-01-30 23:48:23,ERROR,vendefacil-pdv,pdv,CUST151,NFCe_SEFAZ_TIMEOUT,PDV-500,Timeout de 15000ms ao conectar com webservice da SEFAZ. Alternando para contingência offline. [Cliente CUST151 - Lojas Souza Me]
2026-01-31 01:12:50,WARN,vendefacil-notifier,analytics,CUST229,SMTP_AUTH_ERROR,NOTIF-401,Falha de autenticação no servidor SMTP corporativo ao enviar relatório agendado. [Cliente CUST229 - Atacado da Paz Comercial]
2026-01-31 05:02:11,WARN,vendefacil-pay,pay,CUST194,PINPAD_DISCONNECTED,PAY-302,Pinpad desconectado da porta serial COM3. Reiniciando driver local. [Cliente CUST194 - Rede Rocha S.A.]
2026-01-31 05:26:32,ERROR,vendefacil-estoque-sync,estoque,CUST036,SYNC_FAILED,STK-409,Conflito de versão na tabela de inventário entre filiais durante sync. [Cliente CUST036 - Comércio de Viana Comercial]
2026-01-31 06:44:23,INFO,vendefacil-pdv,pdv,CUST241,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST241 - Atacado Pires Me]
2026-01-31 13:31:57,INFO,vendefacil-pdv,pdv,CUST206,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST206 - Centro de Casa Grande Ltda]
2026-01-31 13:46:20,ERROR,vendefacil-fiscal-sefaz,pdv,CUST267,SEFAZ_REJECTION,SEFAZ-539,Rejeição da SEFAZ estadual: Duplicidade de numeração de NFC-e transmitida. [Cliente CUST267 - Empório Aragão Comercial]
2026-01-31 16:31:48,INFO,vendefacil-pdv,pdv,CUST238,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST238 - Rede da Rosa Ltda]
2026-02-01 01:14:56,WARN,vendefacil-notifier,analytics,CUST055,SMTP_AUTH_ERROR,NOTIF-401,Falha de autenticação no servidor SMTP corporativo ao enviar relatório agendado. [Cliente CUST055 - Atacado Aparecida S.A.]
2026-02-01 05:29:58,ERROR,vendefacil-estoque-sync,estoque,CUST120,SYNC_FAILED,STK-409,Conflito de versão na tabela de inventário entre filiais durante sync. [Cliente CUST120 - Lojas Novaes Eireli]
2026-02-01 09:07:50,WARN,vendefacil-notifier,analytics,CUST105,SMTP_AUTH_ERROR,NOTIF-401,Falha de autenticação no servidor SMTP corporativo ao enviar relatório agendado. [Cliente CUST105 - Centro de Campos Comercial]
2026-02-01 12:25:16,ERROR,vendefacil-fiscal-sefaz,pdv,CUST252,SEFAZ_REJECTION,SEFAZ-539,Rejeição da SEFAZ estadual: Duplicidade de numeração de NFC-e transmitida. [Cliente CUST252 - Lojas Brito Comercial]
2026-02-01 17:09:27,INFO,vendefacil-pdv,pdv,CUST249,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST249 - Lojas Nascimento Eireli]
2026-02-01 18:24:41,INFO,vendefacil-pay,pay,CUST291,TEF_APPROVED,PAY-200,"Transação TEF aprovada. Cartão final **** 4321, bandeira Mastercard. [Cliente CUST291 - Casa do Teixeira Me]"
2026-02-02 01:33:25,WARN,vendefacil-notifier,analytics,CUST080,SMTP_AUTH_ERROR,NOTIF-401,Falha de autenticação no servidor SMTP corporativo ao enviar relatório agendado. [Cliente CUST080 - Centro de Gomes Ltda]
2026-02-02 03:31:59,INFO,vendefacil-pay,pay,CUST157,TEF_APPROVED,PAY-200,"Transação TEF aprovada. Cartão final **** 4321, bandeira Mastercard. [Cliente CUST157 - Comércio de Camargo Comercial]"
2026-02-02 08:09:44,ERROR,vendefacil-estoque-sync,estoque,CUST050,SYNC_FAILED,STK-409,Conflito de versão na tabela de inventário entre filiais durante sync. [Cliente CUST050 - Empório Novaes Ltda]
2026-02-02 09:35:57,WARN,vendefacil-notifier,analytics,CUST127,SMTP_AUTH_ERROR,NOTIF-401,Falha de autenticação no servidor SMTP corporativo ao enviar relatório agendado. [Cliente CUST127 - Mundo da Duarte Ltda]
2026-02-02 13:13:53,WARN,vendefacil-pdv,pdv,CUST141,PRINTER_OFFLINE,PDV-202,Impressora de cupons offline na porta USB001. Tentando reconexão... [Cliente CUST141 - Comércio de Vasconcelos Comercial]
2026-02-02 23:20:07,INFO,vendefacil-estoque-sync,estoque,CUST025,SYNC_COMPLETED,STK-200,Sincronização de estoque concluída para 450 SKUs em 1240ms. [Cliente CUST025 - Rede Garcia Ltda]
2026-02-03 02:35:16,INFO,vendefacil-pdv,pdv,CUST122,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST122 - Lojas Câmara Me]
2026-02-03 05:04:34,INFO,vendefacil-estoque-sync,estoque,CUST214,SYNC_COMPLETED,STK-200,Sincronização de estoque concluída para 450 SKUs em 1240ms. [Cliente CUST214 - Casa do Melo Me]
2026-02-03 11:37:14,WARN,vendefacil-pay,pay,CUST087,PINPAD_DISCONNECTED,PAY-302,Pinpad desconectado da porta serial COM3. Reiniciando driver local. [Cliente CUST087 - Empório Oliveira Me]
2026-02-03 21:59:38,ERROR,vendefacil-fiscal-sefaz,pdv,CUST196,SEFAZ_REJECTION,SEFAZ-539,Rejeição da SEFAZ estadual: Duplicidade de numeração de NFC-e transmitida. [Cliente CUST196 - Casa do Rezende Me]
2026-02-04 09:16:08,INFO,vendefacil-pdv,pdv,CUST262,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST262 - Mundo da da Cruz Comercial]
2026-02-04 16:23:51,INFO,vendefacil-pay,pay,CUST109,TEF_APPROVED,PAY-200,"Transação TEF aprovada. Cartão final **** 4321, bandeira Mastercard. [Cliente CUST109 - Mercado da Paz S.A.]"
2026-02-04 18:43:55,WARN,vendefacil-estoque-sync,estoque,CUST104,LOCK_WAIT,STK-301,Aguardando liberação de lock na tabela `inventory_stock`... [Cliente CUST104 - Centro de Mendonça S.A.]
2026-02-05 01:12:22,ERROR,vendefacil-pdv,pdv,CUST006,NFCe_SEFAZ_TIMEOUT,PDV-500,Timeout de 15000ms ao conectar com webservice da SEFAZ. Alternando para contingência offline. [Cliente CUST006 - Livraria Saber & Arte]
2026-02-05 07:44:39,ERROR,vendefacil-nfe-parser,estoque,CUST051,XML_PARSE_TIMEOUT,XML-500,Erro ao processar arquivo XML de NF-e: estouro de memória ou estrutura inválida. [Cliente CUST051 - Atacado da Paz Comercial]
2026-02-05 07:53:39,ERROR,vendefacil-nfe-parser,estoque,CUST021,XML_PARSE_TIMEOUT,XML-500,Erro ao processar arquivo XML de NF-e: estouro de memória ou estrutura inválida. [Cliente CUST021 - Mundo da Dias Me]
2026-02-05 11:37:33,WARN,vendefacil-pay,pay,CUST276,PINPAD_DISCONNECTED,PAY-302,Pinpad desconectado da porta serial COM3. Reiniciando driver local. [Cliente CUST276 - Comércio de Abreu Comercial]
2026-02-05 18:51:46,WARN,vendefacil-pdv,pdv,CUST134,PRINTER_OFFLINE,PDV-202,Impressora de cupons offline na porta USB001. Tentando reconexão... [Cliente CUST134 - Mundo da Vieira Eireli]
2026-02-06 10:05:01,ERROR,vendefacil-nfe-parser,estoque,CUST247,XML_PARSE_TIMEOUT,XML-500,Erro ao processar arquivo XML de NF-e: estouro de memória ou estrutura inválida. [Cliente CUST247 - Casa do das Neves Comercial]
2026-02-06 11:23:59,ERROR,vendefacil-pdv,pdv,CUST270,NFCe_SEFAZ_TIMEOUT,PDV-500,Timeout de 15000ms ao conectar com webservice da SEFAZ. Alternando para contingência offline. [Cliente CUST270 - Atacado Oliveira Comercial]
2026-02-06 13:20:45,INFO,vendefacil-pdv,pdv,CUST074,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST074 - Mundo da Sá Eireli]
2026-02-06 15:55:05,WARN,vendefacil-notifier,analytics,CUST014,SMTP_AUTH_ERROR,NOTIF-401,Falha de autenticação no servidor SMTP corporativo ao enviar relatório agendado. [Cliente CUST014 - Comércio de Machado Me]
2026-02-06 17:48:07,ERROR,vendefacil-pay,pay,CUST025,TEF_TIMEOUT,PAY-504,Timeout de comunicação com Pinpad na porta 6090. Transação abortada. [Cliente CUST025 - Rede Garcia Ltda]
2026-02-06 18:07:16,ERROR,vendefacil-fiscal-sefaz,pdv,CUST154,SEFAZ_REJECTION,SEFAZ-539,Rejeição da SEFAZ estadual: Duplicidade de numeração de NFC-e transmitida. [Cliente CUST154 - Mundo da Borges Me]
2026-02-06 20:44:27,ERROR,vendefacil-pdv,pdv,CUST071,NFCe_SEFAZ_TIMEOUT,PDV-500,Timeout de 15000ms ao conectar com webservice da SEFAZ. Alternando para contingência offline. [Cliente CUST071 - Casa do Sales S.A.]
2026-02-06 22:29:18,ERROR,vendefacil-pdv,pdv,CUST058,NFCe_SEFAZ_TIMEOUT,PDV-500,Timeout de 15000ms ao conectar com webservice da SEFAZ. Alternando para contingência offline. [Cliente CUST058 - Empório Melo Comercial]
2026-02-07 01:42:07,INFO,vendefacil-pdv,pdv,CUST072,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST072 - Distribuidora Novais S.A.]
2026-02-07 07:00:06,ERROR,vendefacil-estoque-sync,estoque,CUST043,SYNC_FAILED,STK-409,Conflito de versão na tabela de inventário entre filiais durante sync. [Cliente CUST043 - Atacado Sousa Eireli]
2026-02-07 07:40:16,WARN,vendefacil-notifier,analytics,CUST231,SMTP_AUTH_ERROR,NOTIF-401,Falha de autenticação no servidor SMTP corporativo ao enviar relatório agendado. [Cliente CUST231 - Mundo da Castro Eireli]
2026-02-07 10:24:36,INFO,vendefacil-pdv,pdv,CUST040,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST040 - Distribuidora Sá Eireli]
2026-02-07 10:52:48,ERROR,vendefacil-nfe-parser,estoque,CUST019,XML_PARSE_TIMEOUT,XML-500,Erro ao processar arquivo XML de NF-e: estouro de memória ou estrutura inválida. [Cliente CUST019 - Distribuidora Fogaça Comercial]
2026-02-07 11:42:33,ERROR,vendefacil-pay,pay,CUST282,TEF_TIMEOUT,PAY-504,Timeout de comunicação com Pinpad na porta 6090. Transação abortada. [Cliente CUST282 - Casa do Camargo Me]
2026-02-07 19:24:50,WARN,vendefacil-estoque-sync,estoque,CUST067,LOCK_WAIT,STK-301,Aguardando liberação de lock na tabela `inventory_stock`... [Cliente CUST067 - Distribuidora Pereira Me]
2026-02-07 23:21:14,INFO,vendefacil-pdv,pdv,CUST284,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST284 - Centro de Machado S.A.]
2026-02-08 02:01:26,ERROR,vendefacil-pdv,pdv,CUST132,NFCe_SEFAZ_TIMEOUT,PDV-500,Timeout de 15000ms ao conectar com webservice da SEFAZ. Alternando para contingência offline. [Cliente CUST132 - Centro de Azevedo Comercial]
2026-02-08 03:03:54,ERROR,vendefacil-fiscal-sefaz,pdv,CUST231,SEFAZ_REJECTION,SEFAZ-539,Rejeição da SEFAZ estadual: Duplicidade de numeração de NFC-e transmitida. [Cliente CUST231 - Mundo da Castro Eireli]
2026-02-08 03:16:50,WARN,vendefacil-estoque-sync,estoque,CUST240,LOCK_WAIT,STK-301,Aguardando liberação de lock na tabela `inventory_stock`... [Cliente CUST240 - Distribuidora Vargas Ltda]
2026-02-08 08:21:55,INFO,vendefacil-estoque-sync,estoque,CUST125,SYNC_COMPLETED,STK-200,Sincronização de estoque concluída para 450 SKUs em 1240ms. [Cliente CUST125 - Casa do Viana Eireli]
2026-02-08 08:30:52,INFO,vendefacil-pdv,pdv,CUST063,CAIXA_OPENED,PDV-101,Caixa terminal 01 aberto com sucesso pelo operador. [Cliente CUST063 - Centro de Nascimento Me]
2026-02-08 13:01:24,INFO,vendefacil-estoque-sync,estoque,CUST260,SYNC_COMPLETED,STK-200,Sincronização de estoque concluída para 450 SKUs em 1240ms. [Cliente CUST260 - Rede Carvalho Eireli]
2026-02-08 15:06:35,ERROR,vendefacil-pdv,pdv,CUST012,NFCe_SEFAZ_TIMEOUT,PDV-500,Timeout de 15000ms ao conectar com webservice da SEFAZ. Alternando para contingência offline. [Cliente CUST012 - Rede Sousa Ltda]
2026-02-08 17:23:41,ERROR,vendefacil-fiscal-sefaz,pdv,CUST164,SEFAZ_REJECTION,SEFAZ-539,Rejeição da SEFAZ estadual: Duplicidade de numeração de NFC-e transmitida. [Cliente CUST164 - Rede Camargo Ltda]
2026-02-08 17:35:10,ERROR,vendefacil-fiscal-sefaz,pdv,CUST006,SEFAZ_REJECTION,SEFAZ-539,Rejeicao 539: Duplicidade de NFC-e com diferenca nos dados transmitidos. Chave: 35260267890123456789650010000012011002304910.
2026-02-08 17:59:02,WARN,vendefacil-estoque-sync,estoque,CUST290,LOCK_WAIT,STK-301,Aguardando liberação de lock na tabela `inventory_stock`... [Cliente CUST290 - Casa do Garcia S.A.]
2026-02-09 06:33:28,ERROR,vendefacil-pdv,pdv,CUST129,NFCe_SEFAZ_TIMEOUT,PDV-500,Timeout de 15000ms ao conectar com webservice da SEFAZ. Alternando para contingência offline. [Cliente CUST129 - Centro de Macedo S.A.]
2026-02-09 08:19:37,ERROR,vendefacil-fiscal-sefaz,pdv,CUST233,SEFAZ_REJECTION,SEFAZ-539,Rejeição da SEFAZ estadual: Duplicidade de numeração de NFC-e transmitida. [Cliente CUST233 - Centro de das Neves Me]
2026-02-10 06:40:19,WARN,vendefacil-estoque-sync,estoque,CUST074,LOCK_WAIT,STK-301,Aguardando liberação de lock na tabela `inventory_stock`... [Cliente CUST074 - Mundo da Sá Eireli]
